category_list,market,funding_total_usd,status,country_code,funding_rounds,founded_at,first_funding_at,last_funding_at,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,product_crowdfunding,market_missing,category_missing,country_missing,Startup_age,days_to_funding,funding_duration_days,funding_per_round,single_funding_event,funding_stage_reached,has_institutional_vc
|Clean Energy|Green|Clean Technology|, Clean Energy ,400000.0,operating,USA,2.0,2009-12-01,2010-03-31,2012-01-01,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0,0,0,17.0,120.0,641.0,200000.0,0,1,0
missing,missing,40000.0,operating,missing,1.0,2012-11-07,2014-03-01,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,14.0,479.0,0.0,40000.0,1,1,0
|Curated Web|, Curated Web ,100000.0,operating,missing,1.0,,2013-06-09,2013-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,0.0,100000.0,1,1,0
missing,missing,,operating,missing,1.0,,2012-10-11,2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,0.0,,1,0,0
|Analytics|, Analytics ,175000.0,operating,USA,1.0,2012-01-12,2013-06-05,2013-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,510.0,0.0,175000.0,1,1,0
|Clean Technology|, Clean Technology ,12000000.0,operating,USA,1.0,2000-01-01,2013-09-05,2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26.0,4996.0,0.0,12000000.0,1,2,1
|Clean Technology|, Clean Technology ,392327.0,operating,USA,4.0,2010-04-07,2009-03-31,2010-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,0.0,638.0,98081.75,0,0,1
|Hardware + Software|, Hardware + Software ,201956.0,operating,USA,1.0,2009-01-01,2012-11-16,2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,1415.0,0.0,201956.0,1,1,0
|Home Renovation|Lead Generation|E-Commerce|, Lead Generation ,1014987.0,operating,USA,2.0,2012-04-01,2012-04-01,2013-10-01,0.0,0.0,0.0,0.0,311104.0,0.0,0.0,0,0,0,14.0,0.0,548.0,507493.5,0,1,0
|Hardware + Software|, Hardware + Software ,3959672.0,operating,USA,2.0,2009-01-01,2014-01-07,2014-01-17,0.0,0.0,0.0,0.0,3900000.0,0.0,0.0,0,0,0,17.0,1832.0,10.0,1979836.0,0,2,1
|Data Mining|Education|, Education ,12000000.0,operating,AUS,2.0,2010-12-29,2011-01-01,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,3.0,1155.0,6000000.0,0,3,1
|Hardware + Software|, Hardware + Software ,476388.0,operating,USA,1.0,2010-01-01,2013-01-21,2013-01-21,0.0,476388.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,1116.0,0.0,476388.0,1,0,0
|Finance|Toys|Education|Games|iOS|iPad|iPod Touch|iPhone|Mobile|, iPod Touch ,2638000.0,acquired,USA,3.0,2012-03-01,2012-05-17,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,77.0,774.0,879333.3333333334,0,1,0
|Finance|, Finance ,,operating,USA,1.0,2006-11-22,2014-08-16,2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.0,2824.0,0.0,,1,0,0
|Messaging|Mobile|, Mobile ,80000.0,operating,USA,1.0,,2013-12-01,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,80000.0,1,0,1
|Semiconductors|Manufacturing|Electrical Distribution|, Electrical Distribution ,16393157.0,operating,USA,2.0,2010-01-01,2012-10-01,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,1004.0,527.0,8196578.5,0,0,1
|Finance|, Finance ,1381877.0,operating,FRA,1.0,2011-01-01,2014-04-24,2014-04-24,0.0,0.0,0.0,0.0,1381877.0,0.0,0.0,0,0,0,15.0,1209.0,0.0,1381877.0,1,0,0
|Sales and Marketing|Finance|, Sales and Marketing ,7600000.0,operating,USA,3.0,2012-01-01,2012-08-14,2014-03-25,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0,0,0,14.0,226.0,588.0,2533333.3333333335,0,2,1
|Public Transportation|, Public Transportation ,52034.0,,ESP,2.0,,2012-07-01,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,335.0,26017.0,0,1,0
missing,missing,5445337.0,operating,DEU,1.0,,2014-01-07,2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,,,0.0,5445337.0,1,2,1
|Finance Technology|Payments|Subscription Businesses|, Finance Technology ,750000.0,operating,BRA,1.0,2012-06-01,2013-10-01,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,487.0,0.0,750000.0,1,1,0
|Real Estate|, Real Estate ,1277238.0,operating,USA,1.0,2007-01-01,2011-01-11,2011-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,1471.0,0.0,1277238.0,1,0,1
|Electronics|, Electronics ,100000.0,operating,USA,1.0,2012-01-01,2014-08-28,2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,970.0,0.0,100000.0,1,1,0
|Biotechnology|, Biotechnology ,5220000.0,acquired,USA,4.0,,2006-05-01,2009-07-29,0.0,0.0,0.0,1120000.0,0.0,0.0,0.0,0,0,0,,,1185.0,1305000.0,0,0,1
|Advertising|, Advertising ,,acquired,DEU,1.0,2008-04-01,2008-12-10,2008-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.0,253.0,0.0,,1,0,0
|Software|, Software ,3000000.0,operating,USA,1.0,2009-01-01,2013-12-05,2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,1799.0,0.0,3000000.0,1,0,1
|Sales and Marketing|Brand Marketing|Public Relations|, Sales and Marketing ,110000.0,operating,IND,1.0,2007-10-01,2008-01-01,2008-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,92.0,0.0,110000.0,1,1,0
|Event Management|Events|, Events ,1500000.0,operating,USA,2.0,,2014-02-05,2014-09-19,0.0,0.0,500000.0,1000000.0,0.0,0.0,0.0,0,0,0,,,226.0,750000.0,0,0,0
|Hospitality|, Hospitality ,2769598.0,operating,USA,1.0,,2011-02-03,2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,2769598.0,1,0,1
|Match-Making|Internet|Facebook Applications|Online Dating|Curated Web|, Match-Making ,7800000.0,closed,FRA,2.0,2010-03-01,2010-03-02,2010-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,1.0,265.0,3900000.0,0,2,1
|Software|, Software ,248811.0,closed,JPN,1.0,2010-09-22,2010-11-01,2010-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,40.0,0.0,248811.0,1,2,1
missing,missing,,operating,missing,1.0,,2014-01-28,2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,0.0,,1,0,0
|Analytics|, Analytics ,128149887.0,operating,USA,5.0,2004-01-01,2007-01-23,2012-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,1118.0,1973.0,25629977.4,0,0,1
|Manufacturing|, Manufacturing ,,operating,USA,1.0,2005-12-14,2012-04-10,2012-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.0,2309.0,0.0,,1,0,0
|Services|Procurement|Construction|Manufacturing|, Services ,20690000.0,operating,USA,2.0,2001-06-01,2008-08-11,2010-01-19,0.0,0.0,0.0,2690000.0,0.0,0.0,0.0,0,0,0,25.0,2628.0,526.0,10345000.0,0,0,1
|Real Estate|SaaS|Mobile|, Mobile ,2000000.0,operating,USA,1.0,2013-04-01,2013-04-01,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,0.0,0.0,2000000.0,1,0,0
|Electrical Distribution|Energy|Smart Grid|Renewable Energies|, Electrical Distribution ,4798337.0,operating,GBR,2.0,2008-01-01,2012-01-01,2013-01-16,0.0,4798337.0,0.0,0.0,0.0,0.0,0.0,0,0,0,18.0,1461.0,381.0,2399168.5,0,0,0
|Education|, Education ,179162.0,operating,missing,1.0,2011-11-12,2012-01-04,2012-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,53.0,0.0,179162.0,1,1,0
missing,missing,12500.0,operating,missing,1.0,,2014-07-01,2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,0.0,12500.0,1,1,0
|Email Marketing|Marketing Automation|Sales and Marketing|Analytics|, Email Marketing ,17325496.0,operating,USA,3.0,2010-01-01,2012-11-13,2014-08-26,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0,0,0,16.0,1047.0,651.0,5775165.333333333,0,0,1
|Human Resources|Education|Enterprise Software|, Human Resources ,4600000.0,acquired,USA,4.0,2010-10-15,2011-06-13,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,241.0,990.0,1150000.0,0,2,1
|Software|, Software ,5000000.0,acquired,NOR,1.0,,2011-01-27,2011-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,5000000.0,1,3,1
|Software|, Software ,250000.0,operating,USA,2.0,,2011-10-24,2012-08-20,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0,0,0,,,301.0,125000.0,0,1,0
|Software|, Software ,8520000.0,operating,FRA,2.0,2003-01-01,2005-09-01,2008-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23.0,974.0,1169.0,4260000.0,0,3,1
|Education|, Education ,,operating,USA,1.0,2013-01-01,2013-11-22,2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,325.0,0.0,,1,0,0
|Tablets|iPad|Home & Garden|Real Estate|Mobile|, iPad ,250000.0,operating,DEU,1.0,2011-04-01,2012-08-01,2012-08-01,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0,0,0,15.0,488.0,0.0,250000.0,1,0,0
|Clean Technology|, Clean Technology ,1515000.0,operating,USA,2.0,,2010-03-17,2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,421.0,757500.0,0,0,1
|Logistics|Transportation|Mobile Security|Fleet Management|Public Transportation|, Fleet Management ,1507962.0,operating,CAN,1.0,2013-06-01,2013-01-01,2013-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,0.0,0.0,1507962.0,1,1,0
|Biotechnology|, Biotechnology ,7673434.0,operating,USA,3.0,1989-01-01,2009-11-25,2011-08-11,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0,0,0,37.0,7633.0,624.0,2557811.3333333335,0,1,1
|Social Media Marketing|App Marketing|Email|Email Marketing|Software|, Social Media Marketing ,30000000.0,acquired,GBR,1.0,1999-01-01,2012-10-09,2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27.0,5030.0,0.0,30000000.0,1,0,1
|Finance|, Finance ,5170000.0,closed,GBR,1.0,2006-01-01,2008-12-04,2008-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.0,1068.0,0.0,5170000.0,1,2,1
|Automotive|, Automotive ,,operating,FRA,1.0,2009-03-01,2010-06-01,2010-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,457.0,0.0,,1,0,0
|Hardware + Software|, Hardware + Software ,1518160.0,operating,USA,2.0,2010-01-01,2011-01-13,2011-10-27,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,0,0,0,16.0,377.0,287.0,759080.0,0,1,0
|Home Automation|Consumers|Services|, Consumers ,,operating,missing,1.0,,2013-10-23,2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,0.0,,1,0,0
|Clean Technology|, Clean Technology ,40000.0,operating,CHL,1.0,2013-01-01,2013-12-12,2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,345.0,0.0,40000.0,1,1,0
|Hardware + Software|, Hardware + Software ,453000.0,operating,FRA,1.0,,2010-07-12,2010-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,453000.0,1,3,1
|Mobile|, Mobile ,40450000.0,operating,CHN,2.0,2013-02-01,2013-12-17,2014-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,319.0,118.0,20225000.0,0,2,1
|Distribution|Content Delivery|Digital Media|, Content Delivery ,,operating,USA,1.0,,2002-07-01,2002-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,,1,0,0
|Semiconductors|, Semiconductors ,4011821.0,operating,missing,2.0,,2011-04-20,2014-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,1211.0,2005910.5,0,2,1
|Gps|Shoes|, Shoes ,50000.0,operating,missing,1.0,2014-01-01,2014-09-05,2014-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,12.0,247.0,0.0,50000.0,1,1,0
|Enterprise Software|, Enterprise Software ,63099998.0,operating,USA,4.0,2009-01-01,2010-03-18,2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,441.0,1525.0,15774999.5,0,3,1
|Web Hosting|, Web Hosting ,15000000.0,operating,USA,1.0,1991-01-01,2005-01-31,2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,35.0,5144.0,0.0,15000000.0,1,3,1
missing,missing,1400000.0,,RUS,1.0,2012-01-01,2012-08-01,2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,14.0,213.0,0.0,1400000.0,1,2,1
|Coffee|Restaurants|Hospitality|, Hospitality ,250000.0,operating,missing,1.0,,2013-12-31,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,0.0,250000.0,1,0,1
|Services|, Services ,100000.0,operating,USA,1.0,2008-03-07,2013-12-31,2013-12-31,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0,0,0,18.0,2125.0,0.0,100000.0,1,0,0
|News|Apps|Software|, Apps ,40200000.0,operating,JPN,2.0,2012-06-15,2013-08-14,2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,425.0,358.0,20100000.0,0,3,1
|Education|, Education ,370000.0,operating,USA,2.0,2013-07-01,2013-08-15,2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,45.0,351.0,185000.0,0,1,0
|Education|Advertising|, Education ,1750000.0,operating,CHN,2.0,2010-01-01,2011-10-24,2013-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,661.0,492.0,875000.0,0,2,1
|Social Media|, Social Media ,10000000.0,operating,CHN,3.0,2002-01-01,2005-08-01,2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,1308.0,487.0,3333333.3333333335,0,0,1
missing,missing,10000000.0,operating,CHN,2.0,2001-01-01,2005-08-15,2006-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,25.0,1687.0,490.0,5000000.0,0,3,1
|Software|, Software ,1400000.0,operating,USA,1.0,,2014-06-03,2014-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,1400000.0,1,2,1
|Software|, Software ,,operating,CAN,1.0,2010-02-12,2013-09-01,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,1297.0,0.0,,1,0,0
missing,missing,9517008.0,operating,USA,1.0,,2010-08-13,2010-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,,,0.0,9517008.0,1,0,1
|Enterprise Software|Analytics|, Enterprise Software ,1825000.0,operating,USA,3.0,2011-10-16,2012-05-01,2013-08-05,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0,0,0,15.0,198.0,461.0,608333.3333333334,0,2,1
|Advertising|, Advertising ,25000.0,operating,USA,1.0,2013-02-01,2012-08-12,2012-08-12,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,0.0,0.0,25000.0,1,0,0
|Recruiting|Software|, Software ,15460000.0,operating,USA,2.0,2010-09-01,2012-01-09,2013-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,495.0,591.0,7730000.0,0,3,1
|Health Care Information Technology|Software|, Software ,,operating,IND,1.0,2012-01-01,2013-04-01,2013-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,456.0,0.0,,1,0,0
|Networking|, Networking ,,operating,DNK,1.0,,2008-09-01,2008-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,,1,0,0
|Collaboration|Project Management|SaaS|Enterprise Software|, Enterprise Software ,67440000.0,operating,USA,6.0,2005-01-01,2007-06-01,2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.0,881.0,2530.0,11240000.0,0,3,1
|Collaborative Consumption|Product Development Services|Photography|Video|Freelancers|Crowdsourcing|Marketplaces|Curated Web|, Collaborative Consumption ,750000.0,operating,USA,3.0,2012-07-01,2011-01-20,2013-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,0.0,846.0,250000.0,0,0,1
|Software|, Software ,250000.0,acquired,USA,1.0,1999-01-01,2005-03-24,2005-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,27.0,2274.0,0.0,250000.0,1,0,1
|Web Hosting|, Web Hosting ,8785764.0,operating,USA,3.0,2011-01-01,2012-08-02,2014-11-12,0.0,0.0,0.0,8785764.0,0.0,0.0,0.0,0,0,0,15.0,579.0,832.0,2928588.0,0,0,0
|Search|, Search ,,,missing,1.0,2012-04-01,2012-10-01,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,14.0,183.0,0.0,,1,0,0
|Mobile Commerce|Travel|Hospitality|, Travel ,,operating,USA,1.0,2014-03-15,2014-08-08,2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12.0,146.0,0.0,,1,0,0
|E-Books|Certification Test|Education|, Certification Test ,10600000.0,operating,CHN,1.0,,2014-09-11,2014-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,0.0,10600000.0,1,2,1
|Advertising|Mobile Commerce|Mobile|Social Media|Social Media Marketing|Augmented Reality|Visual Search|Curated Web|, Advertising ,643300.0,operating,USA,1.0,2011-01-01,2013-07-22,2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.0,933.0,0.0,643300.0,1,1,0
|Web Hosting|, Web Hosting ,48670000.0,acquired,USA,3.0,,2005-10-17,2011-02-23,0.0,0.0,0.0,36670000.0,0.0,0.0,0.0,0,0,0,,,1955.0,16223333.333333334,0,0,1
|Internet of Things|Home Automation|Internet|Open Source|Mobile|, Home Automation ,15500000.0,acquired,USA,2.0,2012-04-01,2012-12-04,2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,247.0,343.0,7750000.0,0,2,1
|Apps|, Apps ,,operating,GBR,1.0,2012-01-01,2012-09-01,2012-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,244.0,0.0,,1,0,0
|Advertising|, Advertising ,5000000.0,,USA,1.0,2004-01-01,2008-01-23,2008-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,1483.0,0.0,5000000.0,1,2,1
|File Sharing|Document Management|SaaS|Software|, Software ,5800000.0,operating,USA,2.0,2007-01-01,2014-05-18,2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,2694.0,72.0,2900000.0,0,0,1
missing,missing,40000.0,operating,HUN,1.0,,2012-04-10,2012-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,,,0.0,40000.0,1,1,0
|Enterprise Software|, Enterprise Software ,5850000.0,operating,USA,3.0,1996-01-01,2010-02-09,2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.0,5153.0,1518.0,1950000.0,0,2,1
|Medical|, Medical ,,operating,USA,1.0,2001-01-01,2011-09-27,2011-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.0,3921.0,0.0,,1,0,0
|Web Hosting|Networking|, Networking ,,operating,USA,1.0,2001-03-13,2012-04-12,2012-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.0,4048.0,0.0,,1,0,0
|Reviews and Recommendations|Collaboration|SaaS|Enterprise Software|, Enterprise Software ,200000.0,operating,DEU,1.0,2013-05-01,2013-05-01,2013-05-01,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0,0,0,13.0,0.0,0.0,200000.0,1,0,0
|Education|, Education ,501550.0,operating,USA,2.0,2007-01-01,2009-06-10,2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,891.0,805.0,250775.0,0,2,1
|Mobile|, Mobile ,300000.0,operating,missing,1.0,,2013-12-17,2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0,0,1,,,0.0,300000.0,1,0,0
missing,missing,,operating,missing,1.0,,2012-10-30,2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,,0.0,,1,0,0
|Nutrition|Health and Wellness|E-Commerce|, E-Commerce ,6940000.0,,USA,5.0,2009-01-01,2010-07-01,2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,546.0,1405.0,1388000.0,0,1,1
|Software|, Software ,400000.0,operating,GBR,1.0,2012-01-01,2014-10-13,2014-10-13,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0,0,0,14.0,1016.0,0.0,400000.0,1,0,0
|Real Estate|Big Data|Advertising|Marketing Automation|Predictive Analytics|Analytics|, Real Estate ,18550000.0,operating,USA,3.0,2009-01-01,2009-03-10,2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,68.0,1961.0,6183333.333333333,0,3,1
|Digital Media|Advertising|E-Commerce|Social Media|Mobile|, Social Media ,40000.0,operating,USA,1.0,2013-10-21,2014-08-14,2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,297.0,0.0,40000.0,1,1,0
|Television|Music|, Television ,120000.0,operating,USA,4.0,,2009-01-01,2012-08-01,0.0,0.0,0.0,30000.0,50000.0,0.0,0.0,0,0,0,,,1308.0,30000.0,0,1,0
|Messaging|, Messaging ,1350000.0,operating,USA,1.0,2007-01-01,2009-04-20,2009-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,840.0,0.0,1350000.0,1,1,0
|Hospitality|, Hospitality ,35000000.0,operating,USA,1.0,2007-01-01,2013-06-25,2013-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,2367.0,0.0,35000000.0,1,0,1
|Music|Entertainment|Games|, Games ,,operating,USA,1.0,2012-07-01,2014-08-14,2014-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,774.0,0.0,,1,0,0
|Social Recruiting|Career Management|Recruiting|Software|, Software ,9000000.0,operating,USA,1.0,2007-01-01,2014-06-24,2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.0,2731.0,0.0,9000000.0,1,2,1
|Social Media|Health and Wellness|Fitness|Sports|Curated Web|, Curated Web ,40000.0,operating,USA,1.0,2010-01-01,2011-11-29,2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,697.0,0.0,40000.0,1,1,0
|Clean Technology|Residential Solar|Clean Energy|Solar|, Clean Technology ,670000.0,operating,USA,1.0,2012-01-01,2013-09-29,2013-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,14.0,637.0,0.0,670000.0,1,1,0
|Education|, Education ,889120.0,operating,KOR,1.0,2011-03-01,2011-01-01,2011-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.0,0.0,0.0,889120.0,1,0,1
|Finance|, Finance ,13068971.0,,DEU,2.0,,2007-05-14,2011-11-01,0.0,7649371.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,1632.0,6534485.5,0,2,1
|Software|, Software ,3000000.0,operating,USA,1.0,2004-01-01,2013-08-14,2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,3513.0,0.0,3000000.0,1,0,0
|Advertising|Teachers|Training|Twitter Applications|Social Network Media|Facebook Applications|Social Media|Consulting|, Twitter Applications ,,operating,USA,1.0,2009-07-01,2009-08-01,2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,31.0,0.0,,1,0,0
|Web Hosting|Networking|, Networking ,,operating,IND,1.0,2014-06-05,2014-04-25,2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,12.0,0.0,0.0,,1,0,0
missing,missing,,operating,JPN,1.0,2007-01-01,2012-03-01,2012-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,19.0,1886.0,0.0,,1,0,0
|Startups|Virtual Worlds|3D|Games|, Games ,11735160.0,operating,missing,3.0,2006-10-01,2006-10-10,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,20.0,9.0,1179.0,3911720.0,0,3,1
|Fashion|, Fashion ,12000000.0,operating,missing,1.0,,2008-04-01,2008-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,0.0,12000000.0,1,0,1
|Hardware|Hardware + Software|, Hardware + Software ,,operating,CHN,1.0,2000-04-01,2001-09-01,2001-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26.0,518.0,0.0,,1,0,0
|Software|, Software ,3593500.0,operating,FRA,1.0,1990-01-01,2010-01-15,2010-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36.0,7319.0,0.0,3593500.0,1,0,1
|Parenting|Social Network Media|iOS|Android|Apps|Mobile|Social Media|, Social Network Media ,1000000.0,operating,KOR,1.0,2013-02-01,2014-01-23,2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,356.0,0.0,1000000.0,1,1,0
|Consumer Internet|, Consumer Internet ,14399999.0,acquired,USA,4.0,2005-08-28,2006-02-01,2010-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.0,157.0,1483.0,3599999.75,0,3,1
|App Stores|Apps|Software|, Software ,2000000.0,closed,USA,1.0,2009-04-01,2010-03-29,2010-03-29,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0,0,0,17.0,362.0,0.0,2000000.0,1,0,0
|Biotechnology|, Biotechnology ,3432992.0,operating,USA,4.0,1996-01-01,2010-12-16,2012-07-27,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0,0,0,30.0,5463.0,589.0,858248.0,0,0,1
|Chemicals|Commercial Solar|Energy|, Energy ,,operating,missing,1.0,,2014-06-12,2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,,,0.0,,1,0,0
